"","X1h_m1_t","X1h_m1_u","X1h_m2_t","X1h_m2_u","X1h_m3_t","X1h_m3_u"
"ENSMUSG00000052512",202.228800995835,40.5741614866011,195.383739272108,83.5896922228915,84.0679303816728,71.9828244092208
"ENSMUSG00000109507",0,0,0,0,0,0
"ENSMUSG00000109068",0,0,0,0,0,0
"ENSMUSG00000109203",0,0,0,0,0,0
"ENSMUSG00000108950",0,0,0,0,0,0
"ENSMUSG00000103834",0,0,0,0,0,0
"ENSMUSG00000109051",1.0814374384804,0,2.41214492928528,0,0,0
"ENSMUSG00000102148",7.57006206936281,4.77343076312955,4.0202415488088,0,2.57350807290835,1.09064885468516
"ENSMUSG00000030507",0,0,0,0,0,0
"ENSMUSG00000039745",112.469493601962,116.949053696674,142.316550827831,132.350346019578,125.244059548206,122.152671724738
"ENSMUSG00000030505",95.1664945862754,84.7283960455494,73.1683961883201,50.7508845638984,91.7884546003979,65.4389312811098
"ENSMUSG00000109154",7.57006206936281,11.9335769078239,5.62833816833232,6.96580768524096,10.2940322916334,15.2690839655923
"ENSMUSG00000039728",0,0,0,0,0,0
"ENSMUSG00000055409",0,0,0,0,0,0
"ENSMUSG00000085265",0,0,0,0,0,0
"ENSMUSG00000084234",0,0,0,0,0,0
"ENSMUSG00000109409",0,0,0,0,0,0
"ENSMUSG00000108958",0,0,0,0,0,0
"ENSMUSG00000109494",0,0,0,0,0,0
"ENSMUSG00000109476",0,0,0,0,0,0
"ENSMUSG00000109172",0,0,0,0,0,0
"ENSMUSG00000109173",0,0,0,0,0,0
"ENSMUSG00000109202",0,0,0,0,0,0
"ENSMUSG00000108963",0,0,0,0,0,0
"ENSMUSG00000109443",0,0,0,0,0,0
"ENSMUSG00000109059",1.0814374384804,0,0,0,0,0
"ENSMUSG00000055489",0,0,0,0,0,0
"ENSMUSG00000030500",0,0,0,0,0,0
"ENSMUSG00000109437",0,0,0,0,0,0
"ENSMUSG00000109331",0,0,0,0,0,0
"ENSMUSG00000078636",2017.96226020443,2562.13896210978,2999.10019541136,3272.93449667964,2751.93796596333,3107.25858699803
"ENSMUSG00000102124",0,0,0,0,0,0
"ENSMUSG00000108842",0,0,0,0,0,0
"ENSMUSG00000108957",0,0,0,0,0,0
"ENSMUSG00000092118",2.1628748769608,7.16014614469432,4.82428985857056,7.96092306884681,10.2940322916334,3.27194656405549
"ENSMUSG00000030498",4.32574975392161,1.19335769078239,5.62833816833232,7.96092306884681,6.86268819442227,1.09064885468516
"ENSMUSG00000074093",56.2347468009809,33.4140153419068,27.3376425318998,14.9267307540878,34.3134409721113,25.0849236577588
"ENSMUSG00000094445",0,0,0,0,0,0
"ENSMUSG00000109526",0,0,0,0,0,0
"ENSMUSG00000088722",0,0,0,0,0,0
"ENSMUSG00000109026",0,0,0,0,0,0
"ENSMUSG00000109099",0,0,0,0,0,0
"ENSMUSG00000074092",10.814374384804,15.513649980171,5.62833816833232,5.97069230163511,8.57836024302784,9.81583969216648
"ENSMUSG00000070203",0,0,0,0,0,0
"ENSMUSG00000099176",0,0,0,0,0,0
"ENSMUSG00000109312",0,0,0,0,0,0
"ENSMUSG00000099089",0,0,0,0,0,0
"ENSMUSG00000092856",1.0814374384804,0,0,0,0,0
"ENSMUSG00000099647",34.6059980313729,50.1210230128602,36.1821739392792,29.8534615081755,32.5977689235058,42.5353053327214
"ENSMUSG00000109050",0,0,0,0,0,0
"ENSMUSG00000063297",0,0,0,0.995115383605851,0,0
"ENSMUSG00000108474",0,0,0,0,0,0
"ENSMUSG00000108665",0,0,0,0,0,0
"ENSMUSG00000108581",0,0,0,0,0,0
"ENSMUSG00000108756",0,0,0,0,0,0
"ENSMUSG00000108519",0,0,0,0,0,0
"ENSMUSG00000108326",0,0,0,0,0,0
"ENSMUSG00000077163",0,0,0,0,0,0
"ENSMUSG00000108325",0,0,0,0,0,0
"ENSMUSG00000108744",0,0,0,0,0,0
"ENSMUSG00000108363",0,0,0,0,0,0
"ENSMUSG00000088640",0,0,0,0,0,0
"ENSMUSG00000051504",0,1.19335769078239,0.804048309761759,0,0,0
"ENSMUSG00000033790",243.32342365809,195.710661288311,207.444463918534,203.998653639199,207.596317881274,164.68797705746
"ENSMUSG00000030447",1746.52146314585,1580.00558259588,1723.07552781945,1626.01853681196,1655.62352690437,1613.06965607936
"ENSMUSG00000092526",0,1.19335769078239,0,0,0,0
"ENSMUSG00000108701",5.40718719240201,5.96678845391193,3.21619323904704,6.96580768524096,4.28918012151392,4.36259541874066
"ENSMUSG00000030452",248.730610850492,318.626503438897,305.538357709469,332.368538124354,264.213495485257,285.749999927513
"ENSMUSG00000087178",3.24431231544121,0,13.6688212659499,3.9804615344234,7.72052421872505,6.54389312811098
"ENSMUSG00000108358",5.40718719240201,1.19335769078239,1.60809661952352,0.995115383605851,5.1470161458167,0
"ENSMUSG00000047037",43.2574975392161,38.1874461050364,26.5335942221381,28.8583461245697,22.3037366318724,18.5410305296478
"ENSMUSG00000085927",0,0,0,0,0,0
"ENSMUSG00000108640",1.0814374384804,0,1.60809661952352,0,0,1.09064885468516
"ENSMUSG00000108443",12.9772492617648,20.2870807433006,5.62833816833232,8.95603845245266,6.86268819442227,4.36259541874066
"ENSMUSG00000078087",362.281541890935,355.620591853151,284.633101655663,296.544384314544,277.081035849799,265.027671688495
"ENSMUSG00000108659",4.32574975392161,5.96678845391193,4.82428985857056,2.98534615081755,3.43134409721113,0
"ENSMUSG00000030451",1023.03981680246,929.625641119479,921.439362986976,808.033691487951,965.065527340632,905.238549388686
"ENSMUSG00000108347",0,0,0,0,0,0
"ENSMUSG00000030450",0,0,0,0,0,0
"ENSMUSG00000108773",0,0,0,0,0,0
"ENSMUSG00000055026",0,0,0,0,0,0
"ENSMUSG00000108488",0,0,0,0,0,0
"ENSMUSG00000108647",0,0,0,0,0,0
"ENSMUSG00000108586",0,0,0,0,0,0
"ENSMUSG00000108450",0,0,0,0,0,0
"ENSMUSG00000108556",0,0,0,0,0,0
"ENSMUSG00000108377",0,0,0,0,0,0
"ENSMUSG00000055048",0,0,0,0,0,0
"ENSMUSG00000055078",0,0,0,0,0,0
"ENSMUSG00000033676",0,0,0,0,0,0
"ENSMUSG00000099203",0,0,0,0,0,0
"ENSMUSG00000109439",0,0,0,0,0,0
"ENSMUSG00000108597",0,0,0,0,0,0
"ENSMUSG00000109086",0,1.19335769078239,1.60809661952352,1.9902307672117,0,0
"ENSMUSG00000109475",0,0,0,0,0,0
"ENSMUSG00000109339",0,0,0,0,0,0
"ENSMUSG00000077784",0,0,0,0,0,0
"ENSMUSG00000077356",0,0,0,0,0,0
"ENSMUSG00000109348",0,0,0,0,0,0
"ENSMUSG00000108877",0,0,0,0,0,0
"ENSMUSG00000025324",58.3976216779417,52.507738394425,81.2088792859377,95.5310768261617,57.4750136282865,82.8893129560725
"ENSMUSG00000109393",1.0814374384804,0,2.41214492928528,0,0.857836024302784,1.09064885468516
"ENSMUSG00000109434",2.1628748769608,0,1.60809661952352,2.98534615081755,3.43134409721113,1.09064885468516
"ENSMUSG00000086926",0,0,0,0,0,0
"ENSMUSG00000109261",0,0,0,0,0,0
"ENSMUSG00000109252",0,0,0,0,0,0
"ENSMUSG00000108909",0,0,0,0,0,0
"ENSMUSG00000109221",0,0,0,0,0,0
"ENSMUSG00000108838",0,0,0,0,0,0
"ENSMUSG00000108902",0,0,0,0,0,0
"ENSMUSG00000109308",0,0,0,0,0,0
"ENSMUSG00000109332",0,0,0,0,0,0
"ENSMUSG00000109536",2.1628748769608,4.77343076312955,5.62833816833232,0.995115383605851,1.71567204860557,2.18129770937033
"ENSMUSG00000025326",741.866082797556,727.948191377256,726.055623714869,666.72730701592,827.811763452186,714.374999818782
"ENSMUSG00000109362",0,0,0,0,0,0
"ENSMUSG00000108943",0,0,0,0,0,0
"ENSMUSG00000108880",0,0,2.41214492928528,0.995115383605851,0,2.18129770937033
"ENSMUSG00000108886",5.40718719240201,1.19335769078239,1.60809661952352,4.97557691802925,7.72052421872505,7.63454198279615
"ENSMUSG00000100826",0,0,0,0,0,0
"ENSMUSG00000109157",4.32574975392161,3.58007307234716,4.0202415488088,2.98534615081755,7.72052421872505,2.18129770937033
"ENSMUSG00000109122",0,0,0,0,0,0
"ENSMUSG00000077615",0,0,0,0,0,0
"ENSMUSG00000064377",0,0,0,0,0,0
"ENSMUSG00000077681",0,0,0,0,0,0
"ENSMUSG00000094095",0,0,0,0,0,0
"ENSMUSG00000094465",0,0,0,0,0,0
"ENSMUSG00000094476",0,0,0,0,0,0
"ENSMUSG00000094068",0,0,0,0,0,0
"ENSMUSG00000096387",0,0,0,0,0,0
"ENSMUSG00000094631",0,0,0,0,0,0
"ENSMUSG00000094034",0,0,0,0,0,0
"ENSMUSG00000096046",0,0,0,0,0,0
"ENSMUSG00000095425",0,0,0,0,0,0
"ENSMUSG00000094883",0,0,0,0,0,0
"ENSMUSG00000094038",0,0,0,0,0,0
"ENSMUSG00000094508",0,0,0,0,0,0
"ENSMUSG00000095418",0,0,0,0,0,0
"ENSMUSG00000095739",0,0,0,0,0,0
"ENSMUSG00000095342",0,0,0,0,0,0
"ENSMUSG00000096799",0,0,0,0,0,0
"ENSMUSG00000093997",0,0,0,0,0,0
"ENSMUSG00000096496",0,0,0,0,0,0
"ENSMUSG00000093994",0,0,0,0,0,0
"ENSMUSG00000095091",0,0,0,0,0,0
"ENSMUSG00000096291",0,0,0,0,0,0
"ENSMUSG00000093981",0,0,0,0,0,0
"ENSMUSG00000096913",0,0,0,0,0,0
"ENSMUSG00000095031",0,0,0,0,0,0
"ENSMUSG00000095713",0,0,0,0,0,0
"ENSMUSG00000093824",0,0,0,0,0,0
"ENSMUSG00000095491",0,0,0,0,0,0
"ENSMUSG00000095310",0,0,0,0,0,0
"ENSMUSG00000094565",0,0,0,0,0,0
"ENSMUSG00000095911",0,0,0,0,0,0
"ENSMUSG00000094723",0,0,0,0,0,0
"ENSMUSG00000095828",0,0,0,0,0,0
"ENSMUSG00000094667",0,0,0,0,0,0
"ENSMUSG00000096328",0,0,0,0,0,0
"ENSMUSG00000093830",0,0,0,0,0,0
"ENSMUSG00000096430",0,0,0,0,0,0
"ENSMUSG00000096683",0,0,0,0,0,0
"ENSMUSG00000094548",0,0,0,0,0,0
"ENSMUSG00000094919",0,0,0,0,0,0
"ENSMUSG00000094059",0,0,0,0,0,0
"ENSMUSG00000094888",0,0,0,0,0,0
"ENSMUSG00000095428",0,0,0,0,0,0
"ENSMUSG00000096390",0,0,0,0,0,0
"ENSMUSG00000094550",0,0,0,0,0,0
"ENSMUSG00000096161",0,0,0,0,0,0
"ENSMUSG00000094513",0,0,0,0,0,0
"ENSMUSG00000095372",0,0,0,0,0,0
"ENSMUSG00000094610",0,0,0,0,0,0
"ENSMUSG00000094604",0,0,0,0,0,0
"ENSMUSG00000096811",0,0,0,0,0,0
"ENSMUSG00000096048",0,0,0,0,0,0
"ENSMUSG00000077645",0,0,0.804048309761759,0,0,0
"ENSMUSG00000096648",0,0,0,0,0,0
"ENSMUSG00000094625",0,0,0,0,0,0
"ENSMUSG00000095581",0,0,0,0,0,0
"ENSMUSG00000094538",0,0,0,0,0,0
"ENSMUSG00000094364",0,0,0,0,0,0
"ENSMUSG00000095009",0,0,0,0,0,0
"ENSMUSG00000096041",0,0,0,0,0,0
"ENSMUSG00000095476",0,0,0,0,0,0
"ENSMUSG00000093943",0,0,0,0,0,0
"ENSMUSG00000094308",0,0,0,0,0,0
"ENSMUSG00000096605",0,0,0,0,0,0
"ENSMUSG00000093860",0,0,0,0,0,0
"ENSMUSG00000075726",0,0,0,0,0,0
"ENSMUSG00000094917",0,0,0,0,0,0
"ENSMUSG00000094587",0,0,0,0,0,0
"ENSMUSG00000096324",0,0,0,0,0,0
"ENSMUSG00000094049",0,0,0,0,0,0
"ENSMUSG00000095671",0,1.19335769078239,0,0,0,0
"ENSMUSG00000095997",0,2.38671538156477,0,0,0,0
"ENSMUSG00000095885",0,0,0,0,0,0
"ENSMUSG00000095314",0,0,0,0,0,0
"ENSMUSG00000093958",0,0,0,0,0,0
"ENSMUSG00000094765",0,0,0,0,0,0
"ENSMUSG00000096281",0,0,0,0,0,0
"ENSMUSG00000094213",0,0,0,0,0,0
"ENSMUSG00000096454",0,0,0,0,0,0
"ENSMUSG00000093870",0,0,0,0,0,0
"ENSMUSG00000093854",0,0,0,0,0,0
"ENSMUSG00000094524",0,0,0,0,0,0
"ENSMUSG00000094099",0,0,0,0,0,0
"ENSMUSG00000094093",0,0,0,0,0,0
"ENSMUSG00000096287",0,0,0,0,0,0
"ENSMUSG00000094912",0,0,0,0,0,0
"ENSMUSG00000094636",0,0,0,0,0,0
"ENSMUSG00000094567",0,0,0,0,0,0
"ENSMUSG00000094458",0,0,0,0,0,0
"ENSMUSG00000095628",0,0,0,0,0,0
"ENSMUSG00000096185",0,0,0,0,0,0
"ENSMUSG00000096447",0,0,0,0,0,0
"ENSMUSG00000096814",0,0,0,0,0,0
"ENSMUSG00000096306",0,0,0,0,0,0
"ENSMUSG00000096067",0,0,0,0,0,0
"ENSMUSG00000094032",0,0,0,0,0,0
"ENSMUSG00000096090",0,0,0,0,0,0
"ENSMUSG00000096595",0,0,0,0,0,0
"ENSMUSG00000095402",0,0,0,0,0,0
"ENSMUSG00000095764",0,0,0,0,0,0
"ENSMUSG00000075968",0,0,0,0,0,0
"ENSMUSG00000095924",0,0,0,0,0,0
"ENSMUSG00000094998",0,0,0,0,0,0
"ENSMUSG00000095357",0,0,0,0,0,0
"ENSMUSG00000095021",0,0,0,0,0,0
"ENSMUSG00000095660",0,0,0,0,0,0
"ENSMUSG00000094037",0,0,0,0,0,0
"ENSMUSG00000094438",0,0,0,0,0,0
"ENSMUSG00000096392",0,0,0,0,0,0
"ENSMUSG00000096821",0,0,0,0,0,0
"ENSMUSG00000095714",0,0,0,0,0,0
"ENSMUSG00000095945",0,0,0,0,0,0
"ENSMUSG00000094847",0,0,0,0,0,0
"ENSMUSG00000094148",0,0,0,0,0,0
"ENSMUSG00000096812",0,0,0,0,0,0
"ENSMUSG00000094129",0,0,0,0,0,0
"ENSMUSG00000095587",0,0,0,0,0,0
"ENSMUSG00000095182",0,0,0,0,0,0
"ENSMUSG00000094048",0,0,0,0,0,0
"ENSMUSG00000094442",0,0,0,0,0,0
"ENSMUSG00000096028",0,0,0,0,0,0
"ENSMUSG00000096136",0,0,0,0,0,0
"ENSMUSG00000094922",0,0,0,0,0,0
"ENSMUSG00000096565",0,0,0,0,0,0
"ENSMUSG00000096285",0,0,0,0,0,0
"ENSMUSG00000094753",0,0,0,0,0,0
"ENSMUSG00000094903",0,0,0,0,0,0
"ENSMUSG00000094554",0,1.19335769078239,0,0,0,0
"ENSMUSG00000095501",0,0,0,0,0,0
"ENSMUSG00000095511",0,1.19335769078239,0,0,0,0
"ENSMUSG00000094522",0,0,0,0,0,0
"ENSMUSG00000096359",0,0,0,0,0,0
"ENSMUSG00000094283",0,0,0,0,0,0
"ENSMUSG00000095220",0,0,0,0,0,0
"ENSMUSG00000094609",0,0,0,0,0,0
"ENSMUSG00000109575",0,0,0,0,0,0
"ENSMUSG00000093929",0,0,0,0,0,0
"ENSMUSG00000096019",0,0,0,0,0,0
"ENSMUSG00000094890",0,0,0,0,0,0
"ENSMUSG00000096431",0,0,0,0,0,0
"ENSMUSG00000096159",0,0,0,0,0,0
"ENSMUSG00000094581",0,0,0,0,0,0
"ENSMUSG00000094236",0,0,0,0,0,0
"ENSMUSG00000096248",0,0,0,0,0,0
"ENSMUSG00000094069",0,0,0,0,0,0
"ENSMUSG00000096148",0,0,0,0,0,0
"ENSMUSG00000094407",0,0,0,0,0,0
"ENSMUSG00000095734",0,0,0,0,0,0
"ENSMUSG00000094960",0,0,0,0,0,0
"ENSMUSG00000096231",0,0,0,0,0,0
"ENSMUSG00000096110",0,0,0,0,0,0
"ENSMUSG00000096502",0,0,0,0,0,0
"ENSMUSG00000096082",0,0,0,0,0,0
"ENSMUSG00000095060",0,0,0,0,0,0
"ENSMUSG00000094150",0,0,0,0,0,0
"ENSMUSG00000096677",0,0,0,0,0,0
"ENSMUSG00000096057",0,0,0,0,0,0
"ENSMUSG00000096305",0,0,0,0,0,0
"ENSMUSG00000095389",0,0,0,0,0,0
"ENSMUSG00000096095",0,0,0,0,0,0
"ENSMUSG00000095155",0,0,0,0,0,0
"ENSMUSG00000096660",0,0,0,0,0,0
"ENSMUSG00000095542",0,0,0,0,0,0
"ENSMUSG00000094994",0,0,0,0,0,0
"ENSMUSG00000094923",0,0,0,0,0,0
"ENSMUSG00000096070",0,0,0,0,0,0
"ENSMUSG00000096017",0,0,0,0,0,0
"ENSMUSG00000096865",0,0,0,0,0,0
"ENSMUSG00000094837",0,0,0,0,0,0
"ENSMUSG00000094109",0,0,0,0,0,0
"ENSMUSG00000094218",0,0,0,0,0,0
"ENSMUSG00000096302",0,0,0,0,0,0
"ENSMUSG00000095100",0,0,0,0,0,0
"ENSMUSG00000095045",0,0,0,0,0,0
"ENSMUSG00000095479",0,0,0,0,0,0
"ENSMUSG00000094060",0,0,0,0,0,0
"ENSMUSG00000093869",0,0,0,0,0,0
"ENSMUSG00000094831",0,0,0,0,0,0
"ENSMUSG00000095639",0,0,0,0,0,0
"ENSMUSG00000095618",0,0,0,0,0,0
"ENSMUSG00000094997",0,0,0,0,0,0
"ENSMUSG00000096845",0,0,0,0,0,0
"ENSMUSG00000095349",0,0,0,0,0,0
"ENSMUSG00000096868",0,0,0,0,0,0
"ENSMUSG00000096604",0,0,0,0,0,0
"ENSMUSG00000093802",0,0,0,0,0,0
"ENSMUSG00000096462",0,0,0,0,0,0
"ENSMUSG00000094287",0,0,0,0,0,0
"ENSMUSG00000093974",0,0,0,0,0,0
"ENSMUSG00000095641",0,0,0,0,0,0
"ENSMUSG00000095374",0,0,0,0,0,0
"ENSMUSG00000094987",0,0,0,0,0,0
"ENSMUSG00000094389",0,0,0,0,0,0
"ENSMUSG00000094573",0,0,0,0,0,0
"ENSMUSG00000096759",0,0,0,0,0,0
"ENSMUSG00000095458",0,0,0,0,0,0
"ENSMUSG00000096313",0,0,0,0,0,0
"ENSMUSG00000096190",0,0,0,0,0,0
"ENSMUSG00000094039",0,0,0,0,0,0
"ENSMUSG00000093971",0,0,0,0,0,0
"ENSMUSG00000094599",0,0,0,0,0,0
"ENSMUSG00000096475",0,0,0,0,0,0
"ENSMUSG00000096634",0,0,0,0,0,0
"ENSMUSG00000094642",0,0,0,0,0,0
"ENSMUSG00000095691",0,0,0,0,0,0
"ENSMUSG00000094274",0,0,0,0,0,0
"ENSMUSG00000077772",0,0,0,0,0,0
"ENSMUSG00000000948",0,0,0,0.995115383605851,0,0
"ENSMUSG00000077191",0,0,0,0,0,0
"ENSMUSG00000089375",0,0,0,0,0,0
"ENSMUSG00000102252",0,0,0,0,0,0
"ENSMUSG00000102627",0,0,0,0,0,0
"ENSMUSG00000108937",0,0,0,0,0,0
"ENSMUSG00000047370",8.65149950784322,9.54686152625909,8.84453140737935,3.9804615344234,6.86268819442227,10.9064885468516
"ENSMUSG00000109451",0,0,0,0,0,0
"ENSMUSG00000109220",0,0,0,0,0,0
"ENSMUSG00000109447",0,0,0,0,0,0
"ENSMUSG00000109222",8.65149950784322,2.38671538156477,6.43238647809407,12.9364999868761,10.2940322916334,10.9064885468516
"ENSMUSG00000109533",0,0,0,0,0,0
"ENSMUSG00000109121",0,0,0,0,0,0
"ENSMUSG00000108867",0,0,0,0,0,0
"ENSMUSG00000068151",0,0,0,0,0.857836024302784,0
"ENSMUSG00000108917",0,0,0,0,0,0
"ENSMUSG00000109006",0,0,0,0,0,0
"ENSMUSG00000059585",0,0,0,0,0,0
"ENSMUSG00000093101",0,0,0,0,0,0
"ENSMUSG00000096076",0,0,0,0,0,0
"ENSMUSG00000092847",0,0,0,0,0,0
"ENSMUSG00000096893",0,0,0,0,0,0
"ENSMUSG00000109394",0,0,0,0,0,0
"ENSMUSG00000095010",0,0,0,0,0,0
"ENSMUSG00000093019",0,0,0,0,0,0
"ENSMUSG00000095292",0,0,0,0,0,0
"ENSMUSG00000092997",0,0,0,0,0,0
"ENSMUSG00000077869",0,0,0,0,0,0
"ENSMUSG00000094173",0,0,0,0,0,0
"ENSMUSG00000096189",0,0,0,0,0,0
"ENSMUSG00000093170",0,0,0,0,0,0
"ENSMUSG00000092921",0,0,0,0,0,0
"ENSMUSG00000077107",0,0,0,0,0,0
"ENSMUSG00000065568",0,0,0,0,0,0
"ENSMUSG00000109465",0,0,0,0,0,0
"ENSMUSG00000109321",0,0,0,0,0,0
"ENSMUSG00000109178",0,0,0,0,0,0
"ENSMUSG00000093187",0,0,0,0,0,0
"ENSMUSG00000092850",0,0,0,0,0,0
"ENSMUSG00000077194",0,0,0,0,0,0
"ENSMUSG00000093108",0,0,0,0,0,0
"ENSMUSG00000094304",0,0,0,0,0,0
"ENSMUSG00000095154",0,0,0,0,0,0
"ENSMUSG00000045813",0,0,0,0,0,0
"ENSMUSG00000108986",0,0,0,0,0,0
"ENSMUSG00000033585",0,0,0.804048309761759,0,0,0
"ENSMUSG00000056972",0,0,0,0,0,0
"ENSMUSG00000070527",0,1.19335769078239,4.82428985857056,0,0.857836024302784,3.27194656405549
"ENSMUSG00000070526",0,0,0.804048309761759,0.995115383605851,3.43134409721113,2.18129770937033
"ENSMUSG00000072460",1.0814374384804,2.38671538156477,0.804048309761759,1.9902307672117,0,1.09064885468516
"ENSMUSG00000108928",0,0,0,0,0,0
"ENSMUSG00000077683",0,0,0,0,0,0
"ENSMUSG00000109204",0,0,0,0,0,0
"ENSMUSG00000109344",0,0,0,0,0,0
"ENSMUSG00000109289",0,0,0,0,0,0
"ENSMUSG00000030525",0,0,0,0,0,0
"ENSMUSG00000109057",0,0,0,0,0,0
"ENSMUSG00000097682",0,0,0,0,0,0
"ENSMUSG00000033510",0,0,0,0,0,0
"ENSMUSG00000081788",113.550931040442,88.3084691178966,96.4857971714111,106.477346045826,93.5041266490034,103.611641195091
"ENSMUSG00000087989",0,0,0,0,0,0
"ENSMUSG00000093751",0,0,0,0,0,0
"ENSMUSG00000108421",0,0,0,0,0,0
"ENSMUSG00000108700",0,0,0,0,0,0
"ENSMUSG00000108629",0,0,0,0,0,0
"ENSMUSG00000052040",678.061273927212,359.200664925498,681.02891836821,501.538153337349,543.868039407965,497.335877736435
"ENSMUSG00000098708",4.32574975392161,0,3.21619323904704,0,0,0
"ENSMUSG00000095061",1.0814374384804,0,0,0,0,0
"ENSMUSG00000108418",1.0814374384804,1.19335769078239,0,0,0,1.09064885468516
"ENSMUSG00000108313",0,0,0,0,0,0
"ENSMUSG00000108393",0,0,0,0,0,0
"ENSMUSG00000108469",0,0,0,0,0,0
"ENSMUSG00000108620",0,0,0,0,0,0
"ENSMUSG00000030523",0,0,0.804048309761759,0,0,1.09064885468516
"ENSMUSG00000108645",0,0,0,0,0,0
"ENSMUSG00000065585",0,0,0,0,0,0
"ENSMUSG00000108770",0,0,0,0,0,0
"ENSMUSG00000098910",0,0,0,0,0,0
"ENSMUSG00000108422",0,0,0,0,0,0
"ENSMUSG00000108472",2.1628748769608,2.38671538156477,3.21619323904704,0,3.43134409721113,0
"ENSMUSG00000030522",153.564116264217,140.816207512322,164.829903501161,167.179384445783,162.131008593226,128.696564852849
"ENSMUSG00000092187",1.0814374384804,2.38671538156477,3.21619323904704,1.9902307672117,3.43134409721113,4.36259541874066
"ENSMUSG00000033458",38.9317477852945,32.2206576511244,32.1619323904704,30.8485768917814,17.1567204860557,35.9914122046104
"ENSMUSG00000030521",148.156929071815,150.363069038581,157.593468713305,109.462692196644,132.964583766931,146.146946527812
"ENSMUSG00000033429",43.2574975392161,40.5741614866011,33.7700290099939,42.7899614950516,24.8772447047807,28.3568702218143
"ENSMUSG00000030519",1.0814374384804,0,0.804048309761759,0,0,0
"ENSMUSG00000108384",0,0,0,0,0,0
"ENSMUSG00000108721",0,0,0,0,0,0
"ENSMUSG00000030518",0,0,0,0,0,0
"ENSMUSG00000070520",38.9317477852945,53.7010960852074,35.3781256295174,41.7948461114457,48.0388173609559,41.4446564780362
"ENSMUSG00000093212",0,0,0,0,0,0
"ENSMUSG00000108745",0,0,0,0,0,0
"ENSMUSG00000108445",0,0,0,0,0,0
"ENSMUSG00000108587",0,0,0,0,0,0
"ENSMUSG00000030516",47.5832472931377,96.6619729533733,58.6955266126084,104.487115278614,72.0582260414338,71.9828244092208
"ENSMUSG00000108338",0,0,0.804048309761759,0,0,0
"ENSMUSG00000108541",0,0,0,0,0,0
"ENSMUSG00000108533",3.24431231544121,7.16014614469432,1.60809661952352,1.9902307672117,14.5832124131473,4.36259541874066
"ENSMUSG00000086232",0,0,0,0,0,0
"ENSMUSG00000086662",0,0,0,0,0,0
"ENSMUSG00000030515",25.9544985235296,17.9003653617358,16.8850145049969,16.9169615212995,18.0145565103585,13.087786256222
"ENSMUSG00000078681",38.9317477852945,65.6346729930312,41.8105121076115,48.7606537966867,56.6171776039837,51.2604961702027
"ENSMUSG00000068480",153.564116264217,173.036865163446,147.944888996164,162.203807527754,164.704516666134,157.053435074664
"ENSMUSG00000100094",0,0,0,0,0,0
"ENSMUSG00000093405",0,0,0,0,0,0
"ENSMUSG00000030513",0,0,0,0,0,0
"ENSMUSG00000108793",0,0,0,0,0,0
"ENSMUSG00000030512",86.5149950784322,88.3084691178966,91.6615073128406,81.5994614556798,84.0679303816728,80.7080152467021
"ENSMUSG00000108777",0,0,2.41214492928528,0.995115383605851,0.857836024302784,2.18129770937033
"ENSMUSG00000075701",162.21561577206,142.009565203104,150.357033925449,150.262422924483,133.822419791234,116.699427451313
"ENSMUSG00000032640",129.772492617648,94.2752575718085,102.918183649505,107.472461429432,103.798158940637,102.520992340405
"ENSMUSG00000097634",0,0,0,0,0,0
"ENSMUSG00000065800",0,0,0,0,0,0
"ENSMUSG00000108699",0,0,0,0,0,0
"ENSMUSG00000108686",0,0,0,0,0,0
"ENSMUSG00000015133",189.25155173407,204.064165123788,191.363497723299,224.896076694922,188.723925346612,190.863549569904
"ENSMUSG00000109119",0,0,0,0,0,0
"ENSMUSG00000078677",0,0,0,0,0,0
"ENSMUSG00000087834",1.0814374384804,1.19335769078239,0.804048309761759,0,0.857836024302784,0
"ENSMUSG00000098353",0,0,0,0,0,0
"ENSMUSG00000015134",0,1.19335769078239,2.41214492928528,2.98534615081755,0.857836024302784,2.18129770937033
"ENSMUSG00000109114",0,0,0,0,0,0
"ENSMUSG00000109330",0,0,0,0,0,0
"ENSMUSG00000109039",0,0,0,0,0,0
"ENSMUSG00000109249",0,1.19335769078239,0.804048309761759,0,0,0
"ENSMUSG00000030509",73.5377458166673,69.2147460653784,69.9522029492731,62.6922691671686,93.5041266490034,94.8864503576093
"ENSMUSG00000053091",43.2574975392161,29.8339422695597,29.7497874611851,33.8339230425989,50.6123254338642,37.0820610592956
"ENSMUSG00000109133",1.0814374384804,1.19335769078239,0.804048309761759,2.98534615081755,0.857836024302784,0
"ENSMUSG00000108846",1.0814374384804,1.19335769078239,0,0.995115383605851,0,0
"ENSMUSG00000030510",0,3.58007307234716,0,0.995115383605851,0,0
"ENSMUSG00000058145",0,0,0,0,0,0
"ENSMUSG00000109079",0,0,0,0,0,0
"ENSMUSG00000108873",0,0,0,0.995115383605851,0,0
"ENSMUSG00000108833",0,0,0,0,0,0
"ENSMUSG00000109273",0,0,0,0,0,0
"ENSMUSG00000097527",3.24431231544121,0,0,0.995115383605851,4.28918012151392,2.18129770937033
"ENSMUSG00000043831",24.8730610850492,33.4140153419068,41.0064637978497,34.8290384262048,31.739932899203,23.9942748030736
