GeneID	Length	X1h_m1_t.sort.bam	X1h_m1_u.sort.bam	X1h_m2_t.sort.bam	X1h_m2_u.sort.bam	X1h_m3_t.sort.bam	X1h_m3_u.sort.bam	X6h_m1_t.sort.bam	X6h_m1_u.sort.bam	X6h_m2_t.sort.bam	X6h_m2_u.sort.bam	X6h_m3_t.sort.bam	X6h_m3_u.sort.bam
ENSMUSG00000103563	2741	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102465	3581	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102659	3691	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103924	4550	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104132	3625	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102747	3310	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102386	1017	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103004	330	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104516	1222	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101618	556	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099458	651	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088111	106	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073722	4318	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095256	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100310	417	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101514	2002	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101033	654	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101372	1873	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103241	1514	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086240	274	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048411	2887	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081557	2482	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058590	304	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101235	550	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064433	112	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080625	100	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080391	96	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099257	125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099492	1312	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118548	1285	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101726	622	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096829	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098883	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053185	1161	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100261	1210	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101180	328	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048874	14190	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103783	2884	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104315	3035	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117310	4145	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026064	5541	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000117091	726	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086726	729	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086727	3751	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100237	585	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098529	138	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100910	2858	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099796	225	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050217	1937	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026063	1451	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077664	127	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100205	559	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100592	564	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094215	696	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101093	1337	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070960	1513	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088620	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082159	835	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026058	10291	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064688	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103482	1809	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104498	1628	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104313	1545	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102865	1437	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102321	3413	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091318	3609	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089489	63	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104433	2470	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089395	292	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102926	5007	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100497	2131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102917	1221	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100481	1789	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100590	751	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088750	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104230	650	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101754	1693	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065223	100	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100318	913	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101612	2255	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065260	106	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026134	5938	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101682	418	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102714	3075	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102093	328	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103746	889	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102198	2314	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004768	8285	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042215	3059	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103072	341	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042197	15839	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081402	2557	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042182	3421	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104416	1628	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026131	41619	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103596	2384	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099382	334	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084506	93	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103364	1698	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105982	73	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096992	4782	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103001	1247	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104397	430	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102839	387	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101206	1162	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101462	2937	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102336	6263	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092852	79	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042111	2543	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101711	529	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026127	8553	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026126	6492	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100280	2409	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101223	1298	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026125	1333	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101116	292	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026124	1040	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101803	475	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037529	2105	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045815	510	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045174	4392	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100524	423	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102499	235	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103521	1396	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104098	646	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037509	9861	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102537	148	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102612	355	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000118272	171	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104002	2549	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037503	5219	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104358	3036	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026123	7987	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103716	2137	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103548	229	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103760	436	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103997	235	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077231	129	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104417	640	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064601	105	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101714	452	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102531	566	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103096	904	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102279	463	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103708	761	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104201	425	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102434	1372	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045216	5542	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104523	447	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102202	4340	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037470	12853	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098752	62	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047180	3217	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037447	12540	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102762	713	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010453	6742	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098680	77	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037432	6356	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001143	7359	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037408	4829	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104316	2159	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000106081	141	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001138	6420	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102845	269	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067653	2697	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109510	2327	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079610	4654	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026121	4593	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087589	2830	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046337	3190	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089906	345	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077939	75	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061518	1587	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037351	4274	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102416	1744	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104237	1633	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026117	2992	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097291	1012	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026116	9413	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103016	143	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102930	2413	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103159	3552	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000080054	498	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095944	119	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050122	5964	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103603	992	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026114	3957	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102231	346	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026113	10387	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086064	861	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102879	534	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026112	5220	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026111	1579	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026110	12881	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103948	2755	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087233	1790	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026090	5075	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089767	560	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104365	1926	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102650	2218	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060771	10662	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097268	3089	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037216	2051	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026088	2770	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026087	3226	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000061584	2564	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087374	3990	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026085	888	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089141	237	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000058407	9102	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026083	9753	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026082	6168	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103804	701	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102716	1848	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037138	6654	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085391	912	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085280	639	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087131	1853	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102984	529	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102541	502	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103531	503	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048814	7506	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026080	11964	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103647	325	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102447	772	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000067604	1001	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026078	4219	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103046	1639	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104188	1843	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103182	2087	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098833	97	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026077	4791	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092553	283	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000092563	555	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000073702	1662	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003134	5239	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102607	885	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065629	215	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104827	216	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000003135	3508	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085894	1832	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077704	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048234	2838	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064936	130	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102471	589	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050967	6091	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097083	3663	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057173	2139	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091937	352	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101634	1068	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026074	9579	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102985	1330	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026073	1908	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097899	842	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102975	3071	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026072	6363	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103560	6480	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070942	6812	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103230	685	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026069	6894	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026070	4817	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026068	6752	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104441	479	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026065	4562	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102676	3947	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026062	6984	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103679	803	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103270	3261	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041945	5125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079588	2716	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094136	496	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104072	546	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100185	2613	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100832	3198	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100178	1045	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101877	1099	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053640	1383	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101919	463	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101299	1734	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100180	1271	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103106	533	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060424	4458	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104199	676	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093436	1712	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045515	7733	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097063	1257	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099784	2170	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060679	5763	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000077448	134	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041907	7238	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089088	85	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070939	10972	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100269	414	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041878	1248	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000010290	3458	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000008136	1897	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094497	483	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099576	1188	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099694	453	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101923	380	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066877	4455	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103422	2491	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103945	1293	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026051	902	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100764	458	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100635	612	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100480	499	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000057363	5097	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090243	1279	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100701	545	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101395	816	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000088848	125	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095757	110	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041763	10078	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047343	4300	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090106	180	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091844	20036	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026049	1926	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101104	676	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026047	3199	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041684	4206	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026048	5864	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046828	3961	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089703	957	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100966	989	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100769	1108	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101567	309	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056870	3758	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102319	4563	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089877	420	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101701	905	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103071	1551	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100434	528	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100013	667	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101251	745	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101937	940	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026043	9816	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000105211	141	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026042	9591	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104476	7217	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100218	524	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100361	981	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100894	584	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095121	107	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000065255	131	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100843	1150	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087764	203	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025995	4900	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099850	1779	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084817	423	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098549	749	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099381	1176	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025993	9000	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099946	1601	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070896	465	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000090682	264	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044457	4667	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099432	560	0	0	0	0	0	0	0	0	0	0	0	0
